"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","CauseCat"
,"08","04","NJTR","200804241",,,"","","08","04","NJTR","200804241",,"","08","04","28",10.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"HOBOKEN","DOVER","38.1","34",58.00,"2","1","008","E","YD41","4",0.00,"7","Y","SOUTH #5","1","000000","2","NJTR","005359","001","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,34303.00,3000.00,"H607","",0.00,0.00,0.00,0.00,"H607","2","1","008",37303.00,,"34C027",0.00,"000000",0.00,"1","0","1","1","01","45","01","45","1","1",,"3L",,"HOBOKE","MN",209.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MORRIS","027","00","00","","N","",,"ENGINEER OF YD41 ON LEADING END OF WEST MOVEMENT TO TRACK SOUTH #5 AT DOVER YARD FAILED TO CONTROL M","OVEMENT OF 3 ENGINES CAUSING COACH #6034 WEST TRUCK AND COACH #6587 EAST TRUCK TO DERAIL ACCOUNT HAR","D COUPLE.","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","NJTR","200804245",,,"","","08","04","NJTR","200804245",,"","08","04","29",11.00,45.00,"PM","12",0.00,0.00,0.00,0.00,"NEWARK","KEARNY","3.9","34",48.00,"4","1","004","R","MM10","3",0.00,"7","Y","TRACK #6","1","000000","2","NJTR","001440","001","N","","","000","",0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,41255.00,0.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","004",41255.00,,"34C017",0.00,"000000",0.00,"1","0","1","0","22","","22","","1","1",,"3L",,"NEWARK","MN",242.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017","00","00","","N","",,"WHILE ATTEMPTING TO SHOVE ONTO MMC CAR SHOP TRACK #7 EQUIPMENT WAS MISROUTED T O TRACK #6 RESULTING","IN HARD COUPLING TO STANDING EQUIPMENT AND DAMAGE TO MU  #1440. STANDING EQUIPMENT ROLLED INTO BUILD","ING AND STRUCK ANOTHER DRAFT OF EQUIPMENT.","","","","","","","","","","","","","0",0.00,0.00,
,"08","03","MRL","2008047",,,"","","08","03","MRL","2008047",,"","08","03","15",4.00,20.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","BOZEMAN","133.2","30",16.00,"4","2","025","E","CSCM","4",16330.00,"1","Y","MAIN","2","41.9","1","MBKX","004065","024","Y","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,1728550.00,110000.00,"T207","",0.00,0.00,0.00,0.00,"T207","1","2","025",1838550.00,,"30C031",0.00,"000000",0.00,"2","0","0","0","05","20","","","1","8",,"3L",,"SYSTEM","E",39.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"GALLATIN","031","","","","N","",,"COAL TRAIN DERAILED DUE TO BROKEN RAIL.","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","05","NJTR","200805280",,,"","","08","05","NJTR","200805280",,"","08","05","18",9.00,40.00,"PM","12",0.00,0.00,0.00,0.00,"NEWARK","KEARNY","","34",50.00,"4","2","005","R","MM54","3",0.00,"7","Y","TRACK #11 A","1","000000","2","NJTR","001390","001","N","","","000","",1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,13689.00,0.00,"H210","",0.00,0.00,0.00,0.00,"H210","2","1","005",13689.00,,"34C017",0.00,"000000",0.00,"2","0","0","0","04","","","","1","1",,"3L",,"NEWARK","MN",151.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017","00","00","","N","",,"WHILE SHOVING EAST FROM TRACK #11D TO #11A MM54 OPERATED LOCOMOTIVE #4615 WITH THREE ENGINES INTO ST","ANDING EQUIPMENT #1390 DAMAGING SPEAR HEAD COUPLER.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","05","DME","2008055",,,"","","08","05","DME","2008055",,"","08","05","09",5.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","RAPID CITY","97.1","46",60.00,"2","3","006","E","YRC0","2",9750.00,"7","Y","SINGLE MAIN TRACK","1","","1","DME","049225","012","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,132609.00,38066.00,"T101","T110",0.00,0.00,0.00,0.00,"T101","1","1","006",170675.00,,"46C103",0.00,"000000",0.00,"1","0","1","1","09","15","09","15","1","8",,"3L",,"SYSTEM","L",235.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"PENNINGTON","103","","","","N","",,"YARD JOB WAS SHOVING EAST TRAIN INTO #4 TRACK TO AIR TEST WHEN CAR FELL INSIDE THE RAIL CAUSING 8 OT","HER CARS TO DERAIL.  THIS DERAILMENT OCCURRED ON 115# JOINTED RAIL.  THERE WERE NO INJURIES.  THE CR","EW WAS NOT DRUG AND ALCOHOL TESTED.","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","ICE","2008060",,,"","","08","02","NIRC","MRB014",,"","08","02","21",10.00,20.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","BARTLETT","33.5","17",17.00,"2","2","012","R","MCCH","4",5750.00,"1","Y","#1 MAIN TRACK","6","","1","DME","010679","043","N","DME","010679","043","N",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,112.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,250.00,0.00,"E67C","",0.00,0.00,0.00,0.00,"E67C","1","6","012",20250.00,,"17C031",0.00,"000000",0.00,"1","0","1","0","10","50","10","50","1","4",,"3",,"SYSTEM","E",277.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031","","","","N","",,"SECTION CREW REPORTED LOCKED WHEEL ABOUT 35 CARS DEEP AND MORE SMOKE A FEW CARS BACK.  STOPPED THE T","RAIN AND CONDUCTOR MADE A CUT BEHIND 45TH CAR.  CONDUCTOR INSPECTED AREA WHERE SMOKE WAS COMING FROM","AND FOUND ONE AXLE ON THE GROUND.  THE CREW WAS NOT DRUG AND ALCOHOL TESTED.","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","MRL","2008060",,,"","","08","04","MRL","2008060",,"","08","04","03",5.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","LAUREL","13.8","30",25.00,"4","1","006","E","MRL7","4",1000.00,"7","Y","ROUNDHOUSE","1","041.90","2","MRL","001103","001","Y","","","000","",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1517.00,13867.00,"H606","",0.00,0.00,0.00,0.00,"H606","2","1","006",15384.00,,"30C111",0.00,"000000",0.00,"2","0","0","0","06","15","","","1","8",,"3L",,"SYSTEM","ILO",88.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"YELLOWSTONE","111","00","00","","N","R",,"REMOTE SWITCH CREW RAN OVER A DERAIL LINED IN DERAILING FASHION RESULTING IN DERAILMENT.","","","","","","","","","","","","","","","1",0.00,0.00,
,"08","06","MNCW","2008060225",,,,,"08","06","MNCW","2008060225",,,"08","06","02",5.00,59.00,"PM","13",0.00,0.00,0.00,0.00,"NEW HAVEN","PELHAM","15.6","36",78.00,"2","1","060","E","1260","3",0.00,"3","Y","TRACK 2","4",,"1","MNCW","008820","001","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12530.00,0.00,"T404",,0.00,0.00,0.00,0.00,"T404","1","4","060",28823.00,,"36C119",0.00,"000000",0.00,"1","0","1","1","03","09","03","09","3","1",,"3L",,"NEW HA","BDEF",293.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WESTCHESTER","119","","","","Y",,,"PANTOGRAPH ON CAR 8820 WAS DAMAGED AT UNKNOWN LOCATION WHILE TRAVELING WESTBOUND TO GCT.  EQUIPMENT","TURNED IN GCT FOR 1260 WITH UNDETECTED PANTOGRAPH DAMAGE, ENGAGED OVERHEAD WIRE ON THE 42 CROSSOVER","AT CP 215 RESTULTING IN DAMGE TO THE HEAD TWO PANTOGRAPHS ON 1260 AND TO THE CATENARY SYSTEM.","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","MNCW","2008060225",,,,,"08","06","MNCW","2008060225",,,"08","06","02",5.00,59.00,"PM","13",0.00,0.00,0.00,0.00,"NEW HAVEN","PELHAM","15.6","36",78.00,"2","1","060","E","1260","3",0.00,"3","Y","TRACK 2","4",,"1","MNCW","008812","003","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10393.00,5900.00,"T404",,0.00,0.00,0.00,0.00,"T404","1","4","060",28823.00,,"36C119",0.00,"000000",0.00,"1","0","1","1","03","09","03","09","1","1",,"3L",,"NEW HA","BDEF",293.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WESTCHESTER","119","","","","Y",,,"PANTOGRAPH ON CAR 8820 WAS DAMAGED AT UNKNOWN LOCATION WHILE TRAVELING WESTBOUND TO GCT.  EQUIPMENT","TURNED IN GCT FOR 1260 WITH UNDETECTED PANTOGRAPH DAMAGE, ENGAGED OVERHEAD WIRE ON THE 42 CROSSOVER","AT CP 215 RESTULTING IN DAMGE TO THE HEAD TWO PANTOGRAPHS ON 1260 AND TO THE CATENARY SYSTEM.","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","MNCW","2008060337",,,,,"08","06","MNCW","2008060337",,"526303P","08","06","03",10.00,3.00,"PM","07",0.00,0.00,0.00,0.00,"HARLEM","BREWSTER","54.7","36",58.00,"4","2","040","E","998","2",0.00,"2","Y","MAIN","3",,"1","MNCW","006305","001","Y",,,"000",,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10946.00,11089.00,"M302",,0.00,0.00,0.00,0.00,"M302","1","3","040",22035.00,,"36C079",0.00,"000000",0.00,"1","0","1","0","04","23","04","23","1","1",,"3L",,"HARLEM","ADE",127.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"PUTNAM","079","","","","Y",,,"TWO WOMAN IN CAR THOUGHT TRACK WAS A DRIVEWAY.  AUTO GOT STRUCK ON TRACK.  THE TWO WOMAN LEFT CAR.","TRAIN 998 STRUCK EMPTY CAR.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","MNCW","2008061006",,,,,"08","06","MNCW","2008061006",,,"08","06","10",5.00,55.00,"AM","11",0.00,0.00,0.00,0.00,"HARLEM","FORDHAM","90.","36",79.00,"1","1","000","R","1404","1",0.00,"2","Y","3","4",,"1","MNCW","008425","002","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13205.00,0.00,"E74L",,0.00,0.00,0.00,0.00,"E74L","1","4","000",13205.00,,"36C005",0.00,"000000",0.00,"1","0","1","1","","49","","49","1","1",,"3L",,"HARLEM","BDEA",163.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"BRONX","005","","","","Y",,,"TRACTION MOTOR FIRE ON CAR 8425 WHILE STOPPED ON TRACK 3 AT FORDHAM STATION.  TRACTION MOTOR ISOLATE","D, FIRE AND SMOKE DISSIPATED, TRAIN CONTINUED ON.  NO INJURIES.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","TASD","20080624",,,"","","08","06","TASD","20080624",,"","08","06","24",4.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","MOBILE","","01",70.00,"4","1","002","E","15","2",0.00,"7","Y","PIER 7","1","","2","TBOX","660786","005","Y","","","000","",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2700.00,12129.00,"T111","",0.00,0.00,0.00,0.00,"T111","2","1","002",14829.00,,"01C097",0.00,"000000",0.00,"1","","1","1","05","","05","","1","3",,"3S",,"SYSTEM","L",86.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MOBILE","097","","","","N","",,"SHOVING TRAIN TO SPOT PIER -7 WHEN 3 CARS DERAILED DUE TO INSUFFICIENT RAIL FASTENERS.","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","ICE","2008063",,,"","","08","02","ICE","2008063",,"","08","02","22",11.00,0.00,"PM","01",1.00,0.00,0.00,0.00,"SYSTEM","CLINTON","157.0","19",1.00,"4","1","010","R","914","2",3300.00,"1","Y","LEAD","1","","2","UELX","100061","007","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,21.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,39711.00,18592.00,"T221","",0.00,0.00,0.00,0.00,"T221","2","1","010",58303.00,,"19C045",0.00,"000000",0.00,"1","0","1","0","03","","04","","1","6",,"3",,"SYSTEM","N",324.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"CLINTON","045","","","","N","",,"914 CREW DOUBLED 2 TRACK TO 3 TRACK AND BACK OVER TO 1 TRACK.  WHEN THEY WENT BACK TO 1 TRACK, THEY","COULDN`T MOVE THE TRAIN.  24 CARS DERAILED AND RERAILED THEMSELVES, WITH 7 CARS GOING ON THE GROUND","BUT ALL UPRIGHT.  THERE WERE NO INJURIES.  THE CREW WAS NOT DRUG AND ALCOHOL TESTED.  THIS DERAILMEN","T OCCURRED ON  90# RAIL.","","","","","","","","","","","","0",0.00,0.00,
,"08","04","MRL","2008063",,,"","","08","04","MRL","2008063",,"","08","04","10",5.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","HELENA","237.2","30",47.00,"2","2","007","E","MRL2","4",2534.00,"1","Y","TRACK 101","1","41.9","2","MRL","008006","005","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,7.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,9000.00,11000.00,"T314","",0.00,0.00,0.00,0.00,"T314","2","1","007",20000.00,,"30C049",0.00,"000000",0.00,"2","","1","","11","45","11","45","1","8",,"3L",,"SYSTEM","N",126.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"LEWIS AND CLARK","049","","","","N","",,"840-10 LOCAL WAS PULLING 18 LOADS AND 7 EMPTIES INTO EAST END OF HELENA YARD AND DERAILED 5 CARS ON","OLD MAIN/NORTH ONE SWITCH.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","NJTR","200806326",,,"","","08","06","NJTR","200806326",,"","08","06","09",10.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"NEWARK","KEARNY","3.7","34",80.00,"4","1","004","R","5573","4",0.00,"7","Y","S&I #1","1","000000","2","NJTR","005573","001","","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,2.00,0.00,18000.00,8000.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","004",26000.00,,"34C017",0.00,"000000",0.00,"1","0","1","0","07","","07","","1","1",,"3L",,"NEWARK","N",86.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017","00","00","","N","",,"CONDUCTOR FAILED TO PROPERLY ALIGN SWITCH #3000 LEADING TO THE DERAILMENT OF TWO CARS.","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","NJTR","200806335",,,"","","08","06","NJTR","200806335",,"","08","06","10",12.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"NEWARK","KEARNY","","34",90.00,"2","1","010","R","4300","4",0.00,"7","Y","LAYOVER YARD LEAD","1","000000","2","NJTR","004300","001","Y","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,2.00,0.00,20915.00,1000.00,"T312","",0.00,0.00,0.00,0.00,"T312","2","1","010",21915.00,,"34C017",0.00,"000000",0.00,"1","0","1","0","07","30","07","30","1","1",,"3L",,"NEWARK","N",78.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017","00","00","","N","",,"TRAIN DERAILED ON FACING POINT SWITCH WHILE CREW WAS MAKING WESTWARD MOVEMENT.","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","03","NJTR","200806359",,,,,"08","03","NJTR","200806359",,,"08","03","11",7.00,26.00,"AM","13",0.00,0.00,0.00,0.00,"HOBOKEN","SUMMIT",,"34",50.00,"2","1","030","E","6605","4",0.00,"3","Y","TRACK #1","2",,"1","NJTR","004425","001","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9245.00,0.00,"T404",,0.00,0.00,0.00,0.00,"T404","1","2","030",9245.00,,"34C039",0.00,"000000",0.00,"1","0","1","1","03","01","03","01","1","1",,"3L",,"HOBOKE","DEGM",91.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"UNION","039","","","","Y",,,"BROKEN INSULATOR LOCATED EAST OF SUMMIT ON TRACK #1 DAMAGED PANTOGRAPH TO LOCOMOTIVE #4425.","","","","","","","","","","","","","","","0",0.00,0.00,
"K","08","05","NJTR","200806360",,,"","","08","05","ATK","108143",,"","08","05","28",4.00,50.00,"AM","13",0.00,0.00,0.00,0.00,"NEWARK","NEWARK","","34",70.00,"1","1","050","E","3806","3",0.00,"3","Y","TRACK #1","4","000000","1","NJTR","001388","001","Y","NJTR","001389","002","Y",2.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32045.00,0.00,"E78L","",0.00,0.00,0.00,0.00,"E78L","1","8","050",38245.00,,"34C013",0.00,"000000",0.00,"1","0","1","1","03","02","03","02","2","1",,"3L",,"NEWARK","EM",139.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ESSEX","013","","","","Y","",,"DAMAGED PANTOGRAPH ASSEMBLY ON MU PAIR #1388-89 ON TRAIN #3806 CAUSED BY KUPLER SECTION BREAK AT MY","INTKNG DAMAGED CATENARY AT MP 12.3 NEC.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","MRL","2008068",,,"","","08","04","MRL","2008068",,"","08","04","12",9.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","MISSOULA","119.5","30",52.00,"2","1","010","E","BNSF","3",7920.00,"1","Y","MIDDLE ONE","1","41.9","2","TTGX","988939","024","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,0.00,51.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,6000.00,20000.00,"H503","",0.00,0.00,0.00,0.00,"H503","2","1","010",26000.00,,"30C063",0.00,"000000",0.00,"2","0","0","0","01","05","","","1","8",,"3L",,"SYSTEM","N",238.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MISSOULA","063","","","","N","",,"ENGINEER USED STRAIGHT AIR TO STOP HIS TRAIN CAUSING A RUN-IN.  THE RUN-IN CAUSED WHEEL ON SP516765","TO GO ON THE GROUND.  PULLING FORWARD CAUSED THE RAIL TO ROLL UNDER THE SP CAR THEN CN712241, TTGX98","5399 & TTGX983129 TO GO ON THE GROUND.","","","","","","","","","","","","","0",0.00,0.00,
"K","08","07","SDNX","20080701","08","07","ATK","108602","08","07","SDNX","20080701",,"","08","07","01",11.00,25.00,"AM","12",0.00,0.00,0.00,0.00,"SAN DIEGO","SOLANA BEACH","242.2","06",68.00,"2","1","000","","","4",0.00,"",,"MAIN TRACK","5","","1","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35000.00,"H899","E07L",0.00,0.00,0.00,0.00,"H899","1","5","000",35000.00,,"06C073",0.00,"000000",0.00,"0","0","0","0","","","","","1","7",,"3",,"SAN DI","",182.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"SAN DIEGO","073","","","","","",,"AUTOMATIC TRAIN STOP (ATS) RECEIVER PARTIALLY BROKE LOOSE FROM AMTRAK LOCOMOTIVE TRAIN AMT 573. DRAG","GING EQUIPMENT DAMAGED SWITCH MACHINES AND SIGNAL EQUIPMENT AT TWO CONTROL POINTS.","","","","","","","","","","","","","","",0.00,0.00,
,"08","07","MNCW","2008071025",,,,,"08","07","MNCW","2008071025",,,"08","07","11",12.00,14.00,"AM","11",0.00,0.00,0.00,0.00,"NEW HAVEN","NEW ROCHELLE","16.6","36",72.00,"4","1","025","E","1594","3",0.00,"2","Y","4","2",,"1","MNCW","008812","006","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12637.00,0.00,"E99C",,0.00,0.00,0.00,0.00,"E99C","1","2","025",12637.00,,"36C119",0.00,"000000",0.00,"1","0","2","0","08","01","08","01","1","1",,"3L",,"NEW HA","AD",357.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WESTCHESTER","119","","","","Y",,,"PRELIMINARY INVESTIGATION INDICATES THAT A FIRE WAS CAUSED BY A 600V JUMPER WHICH GROUNDED TO THE CA","RBODY OF CAR 8812, BLOWING A HOLE THROUGH THE INTERIOR AND SETTING A TWO SEATER ON FIRE.  CREW EXTIN","GQUISHED SAME AND REMOVED CUSTOMERS FROM THE CAR.  ALL THREW CREW MEMBERS REQUESTED MEDICAL ATTENTIO","N FOR POSSIBLE SMOKE INHALATION AS WELL AS ONE PASSENGER.","","","","","","","","","","","","0",0.00,0.00,
,"08","07","MNCW","2008071307",,,,,"08","07","MNCW","2008071307",,,"08","07","13",12.00,13.00,"PM","13",0.00,0.00,0.00,0.00,"NEW HAVEN","STAMFORD","33.7","09",85.00,"2","1","005","E","TRAI","4",0.00,"2","Y","CAR WASH TRACK","1",,"2","MNCW","008406","007","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,14320.00,0.00,"T404",,0.00,0.00,0.00,0.00,"T404","2","1","005",14320.00,,"09C001",0.00,"000000",0.00,"1","0","1","0","04","51","04","51","1","1",,"3L",,"NEW HA","N",270.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"FAIRFIELD","001","","","","N",,,"AS TRAIN #6322 WAS PULLING WEST OUT OF THE STAMFORD CAR WASH THE WEST PANTOGRAPH OF THE CONSIST ROAD","OUT AND ABOVE THE WIRE ON THE EAST CAR WASH LEAD TRACK DUE TO CATENARY WIRE OUT OF ALIGNMENT.  THIS","CAUSED MINOR DAMAGE TO CATENARY AND DAMAGE TO PANTOGRAPH OF CAR 8406.","","","","","","","","","","","","","0",0.00,0.00,
,"08","07","MNCW","2008071910",,,"","","08","07","MNCW","2008071910",,"","08","07","19",9.00,10.00,"AM","13",0.00,0.00,0.00,0.00,"NEW HAVEN","WESTPORT","44","09",80.00,"2","1","070","E","6515","4",0.00,"3","Y","3","4","","1","MNCW","008406","001","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14320.00,300.00,"T404","",0.00,0.00,0.00,0.00,"T404","1","4","070",14620.00,,"09C001",0.00,"000000",0.00,"1","0","1","2","","43","","43","1","1",,"3L",,"NEW HA","ABEDC",200.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"FAIRFIELD","001","","","","Y","",,"UNDETECTABLE 80 PERCENT OLD FRACTURE OF AUXILIARY WIRE UNDER CLIP EAST OF CATENARY 568 ON TRACK 3 EN","GAGED THE REAR PANTOGRAPH OF TRAIN 6515, CAR 8406 CAUSING DAMAGE TO SAME AND ADDITIONAL WIRE DAMAGE.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","07","MNCW","2008072907",,,,,"08","07","MNCW","2008072907",,,"08","07","29",7.00,30.00,"AM","13",0.00,0.00,0.00,0.00,"HUDSON","NYC","0.1","36",75.00,"2","1","011","R","1030","1",0.00,"2","Y","TRACK D","1",,"2","MNCW","008828","001","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19000.00,"H221",,0.00,0.00,0.00,0.00,"H221","2","1","011",19000.00,,"36C061",0.00,"000000",0.00,"1","0","1","0","03","27","03","27","1","1",,"3L",,"HUDSON","F",139.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"NEW YORK","061","","","","N",,,"THE ENGINEER OF TRAIN 1030 OPERATED PASSED THE DN2 STOP SIGNAL RUNNING THROUGH THE 321, 325, 305 SWI","TCHES CAUSING DAMAGE TO THE 305 SWITCH.","","","","","","","","","","","","","","0",0.00,0.00,
